Vigencia;Unidad;Gasto;Objeto;Tipo de Gastos;Código concepto;Código recurso;Código fuente;Concepto;Valor poa_inicial;Valor modificaciones;Valor programado_poa;Valor solicitudes;Valor disponible_poa
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.01.02.005;10.0;APN;Aportes generales al sistema de riesgos laborales;$ 879.635.044,00;$ 0,00;$ 879.635.044,00;$ 614.811.696,00;$ 264.823.348,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.01.02.005;10.1;APN;Aportes generales al sistema de riesgos laborales;$ 40.900,00;-$ 40.900,00;$ 0,00;$ 0,00;$ 0,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.01.02.005;10.5;APN;Aportes generales al sistema de riesgos laborales;$ 78.180.504,00;$ 0,00;$ 78.180.504,00;$ 78.180.504,00;$ 0,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.01.02.005;20;ADM;Aportes generales al sistema de riesgos laborales;$ 8.876.487,00;$ 0,00;$ 8.876.487,00;$ 0,00;$ 8.876.487,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.01.02.005;21;ADM;Aportes generales al sistema de riesgos laborales;$ 101.632.474,00;$ 0,00;$ 101.632.474,00;$ 0,00;$ 101.632.474,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.01.02.006;10.0;APN;Aportes al ICBF;$ 4.211.983.979,00;$ 0,00;$ 4.211.983.979,00;$ 2.591.824.894,00;$ 1.620.159.085,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.01.02.006;10.5;APN;Aportes al ICBF;$ 287.889.006,00;$ 0,00;$ 287.889.006,00;$ 287.889.006,00;$ 0,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.01.02.006;13;APN;Aportes al ICBF;$ 1.330.468.203,00;$ 0,00;$ 1.330.468.203,00;$ 0,00;$ 1.330.468.203,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.01.02.006;20;ADM;Aportes al ICBF;$ 42.503.560,00;$ 0,00;$ 42.503.560,00;$ 0,00;$ 42.503.560,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.01.02.006;21;ADM;Aportes al ICBF;$ 374.247.672,00;$ 0,00;$ 374.247.672,00;$ 0,00;$ 374.247.672,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.01.03.001.01.01;10.0;APN;Vacaciones administrativos;$ 1.412.052.362,00;$ 0,00;$ 1.412.052.362,00;$ 95.268.718,00;$ 1.316.783.644,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.01.03.001.01.01;20;ADM;Vacaciones administrativos;$ 60.696.072,00;$ 0,00;$ 60.696.072,00;$ 0,00;$ 60.696.072,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.01.03.001.01.02;10.0;APN;Vacaciones docentes;$ 3.471.066.468,00;-$ 2.550.336.940,86;$ 920.729.527,14;$ 186.313.350,00;$ 734.416.177,14
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.01.03.001.01.03;10.0;APN;Vacaciones trabajadores oficiales;$ 1.131.692.206,00;-$ 641.498,00;$ 1.131.050.708,00;$ 70.703.694,00;$ 1.060.347.014,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.01.03.001.03.01;10.0;APN;Bonificación especial de recreación administrativos;$ 66.635.011,00;$ 0,00;$ 66.635.011,00;$ 16.804.662,00;$ 49.830.349,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.01.03.001.03.01;20;ADM;Bonificación especial de recreación administrativos;$ 1.273.119,00;$ 0,00;$ 1.273.119,00;$ 0,00;$ 1.273.119,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.01.03.001.03.02;10.0;APN;Bonificación especial de recreación trabajadores oficiales;$ 59.527.561,00;$ 0,00;$ 59.527.561,00;$ 3.617.211,00;$ 55.910.350,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.01.03.009;10.0;APN;Prima técnica no salarial;$ 476.359.726,00;$ 0,00;$ 476.359.726,00;$ 282.330.178,00;$ 194.029.548,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.01.03.009;14;APN;Prima técnica no salarial;$ 117.191.208,00;-$ 100.000.000,00;$ 17.191.208,00;$ 0,00;$ 17.191.208,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.01.03.009;20;ADM;Prima técnica no salarial;$ 4.806.995,00;$ 0,00;$ 4.806.995,00;$ 0,00;$ 4.806.995,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.01.03.090;10.0;APN;Bonificación por productividad académica;$ 0,00;$ 117.284.158,00;$ 117.284.158,00;$ 32.402.289,00;$ 84.881.869,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.01.01;10.0;APN;Sueldo básico supernumerarios;$ 849.704.168,00;$ 0,00;$ 849.704.168,00;$ 701.417.760,00;$ 148.286.408,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.01.01;14;APN;Sueldo básico supernumerarios;$ 224.826.228,00;-$ 224.826.228,00;$ 0,00;$ 0,00;$ 0,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.01.01;20;ADM;Sueldo básico supernumerarios;$ 657.382.631,00;$ 0,00;$ 657.382.631,00;$ 0,00;$ 657.382.631,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.01.02;10.0;APN;Sueldo básico docentes ocasionales;$ 68.422.578.059,00;-$ 982.094.982,00;$ 67.440.483.077,00;$ 45.120.722.818,00;$ 22.319.760.259,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.01.02;10.5;APN;Sueldo básico docentes ocasionales;$ 3.999.375.108,00;$ 0,00;$ 3.999.375.108,00;$ 0,00;$ 3.999.375.108,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.01.02;14;APN;Sueldo básico docentes ocasionales;$ 1.464.266.819,50;-$ 230.000.000,00;$ 1.234.266.819,50;$ 0,00;$ 1.234.266.819,50
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.01.03;10.0;APN;Sueldo básico docentes catédraticos;$ 1.322.844.949,00;$ 2.999.900.000,00;$ 4.322.744.949,00;$ 4.322.744.949,00;$ 0,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.01.03;10.5;APN;Sueldo básico docentes catédraticos;$ 77.321.745,00;$ 0,00;$ 77.321.745,00;$ 77.321.745,00;$ 0,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.01.03;17;APN;Sueldo básico docentes catédraticos;$ 0,00;$ 68.408.324,00;$ 68.408.324,00;$ 60.658.478,00;$ 7.749.846,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.01.03;31;ADM;Sueldo básico docentes catédraticos;$ 0,00;$ 0,00;$ 0,00;$ 0,00;$ 0,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.04;10.0;APN;Subsidio de alimentación;$ 0,00;$ 26.325.784,00;$ 26.325.784,00;$ 21.030.758,00;$ 5.295.026,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.04;14;APN;Subsidio de alimentación;$ 2.910.983,00;-$ 2.175.607,00;$ 735.376,00;$ 735.376,00;$ 0,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.04;17;APN;Subsidio de alimentación;$ 0,00;$ 3.009.867,00;$ 3.009.867,00;$ 0,00;$ 3.009.867,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.05;10.0;APN;Auxilio de transporte;$ 49.294.588,00;$ 0,00;$ 49.294.588,00;$ 47.709.998,00;$ 1.584.590,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.05;14;APN;Auxilio de transporte;$ 6.296.877,00;-$ 6.296.877,00;$ 0,00;$ 0,00;$ 0,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.05;17;APN;Auxilio de transporte;$ 0,00;$ 7.082.601,00;$ 7.082.601,00;$ 7.082.601,00;$ 0,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.05;20;ADM;Auxilio de transporte;$ 497.437,00;$ 0,00;$ 497.437,00;$ 0,00;$ 497.437,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.06.01;10.0;APN;Prima de servicio supernumerarios;$ 119.903.896,00;$ 0,00;$ 119.903.896,00;$ 81.269.258,00;$ 38.634.638,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.06.01;14;APN;Prima de servicio supernumerarios;$ 84.622.345,00;-$ 84.622.345,00;$ 0,00;$ 0,00;$ 0,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.06.01;20;ADM;Prima de servicio supernumerarios;$ 23.109.676,00;$ 0,00;$ 23.109.676,00;$ 0,00;$ 23.109.676,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.06.02;10.0;APN;Prima de servicio docentes ocasionales;$ 2.170.200.419,00;$ 0,00;$ 2.170.200.419,00;$ 1.589.237.139,00;$ 580.963.280,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.06.02;14;APN;Prima de servicio docentes ocasionales;$ 785.641.165,60;-$ 642.422.847,88;$ 143.218.317,72;$ 0,00;$ 143.218.317,72
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.07;10.0;APN;Bonificación por servicios prestados;$ 25.214.226,00;$ 0,00;$ 25.214.226,00;$ 25.214.226,00;$ 0,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.07;14;APN;Bonificación por servicios prestados;$ 288.294,00;-$ 288.294,00;$ 0,00;$ 0,00;$ 0,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.07;17;APN;Bonificación por servicios prestados;$ 0,00;$ 1.200.000,00;$ 1.200.000,00;$ 1.048.884,00;$ 151.116,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.07;20;ADM;Bonificación por servicios prestados;$ 254.439,00;$ 0,00;$ 254.439,00;$ 0,00;$ 254.439,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.08.01.01;10.0;APN;Prima de navidad supernumerarios;$ 4.545.023.779,00;$ 0,00;$ 4.545.023.779,00;$ 14.491.948,00;$ 4.530.531.831,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.08.01.01;14;APN;Prima de navidad supernumerarios;$ 1.893.153,00;-$ 1.893.153,00;$ 0,00;$ 0,00;$ 0,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.08.01.01;17;APN;Prima de navidad supernumerarios;$ 878.584.558,00;-$ 699.966.300,00;$ 178.618.258,00;$ 0,00;$ 178.618.258,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.08.01.01;20;ADM;Prima de navidad supernumerarios;$ 45.864.299,00;$ 0,00;$ 45.864.299,00;$ 289.962,00;$ 45.574.337,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.08.01.02;10.0;APN;Prima de navidad docentes ocasionales;$ 4.990.351.590,00;-$ 649.541.371,88;$ 4.340.810.218,12;$ 558.914.120,00;$ 3.781.896.098,12
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.08.01.02;14;APN;Prima de navidad docentes ocasionales;$ 783.951.397,00;-$ 783.951.397,00;$ 0,00;$ 0,00;$ 0,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.08.01.03;10.0;APN;Prima de navidad docentes catedráticos;$ 0,00;$ 415.014.904,00;$ 415.014.904,00;$ 194.971.624,00;$ 220.043.280,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.08.01.03;14;APN;Prima de navidad docentes catedráticos;$ 217.768.492,00;$ 0,00;$ 217.768.492,00;$ 2.388.226,00;$ 215.380.266,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.08.02.01;10.0;APN;Prima de vacaciones supernumerarios;$ 0,00;$ 29.303.697,00;$ 29.303.697,00;$ 12.436.330,00;$ 16.867.367,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.08.02.01;14;APN;Prima de vacaciones supernumerarios;$ 1.807.116,00;-$ 316.177,00;$ 1.490.939,00;$ 1.490.939,00;$ 0,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.08.02.01;17;APN;Prima de vacaciones supernumerarios;$ 310.922.285,00;$ 0,00;$ 310.922.285,00;$ 0,00;$ 310.922.285,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.08.02.01;20;ADM;Prima de vacaciones supernumerarios;$ 53.232.018,00;$ 0,00;$ 53.232.018,00;$ 0,00;$ 53.232.018,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.08.02.02;10.0;APN;Prima de vacaciones docentes ocasionales;$ 0,00;$ 726.130.231,00;$ 726.130.231,00;$ 723.682.177,00;$ 2.448.054,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.08.02.02;14;APN;Prima de vacaciones docentes ocasionales;$ 427.085.697,00;-$ 234.522.552,00;$ 192.563.145,00;$ 49.720.519,00;$ 142.842.626,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.08.02.02;17;APN;Prima de vacaciones docentes ocasionales;$ 0,00;$ 9.674.358,00;$ 9.674.358,00;$ 9.674.358,00;$ 0,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.08.03;10.0;APN;Prima de vacaciones docentes catedráticos;$ 0,00;$ 100.000,00;$ 100.000,00;$ 85.076,00;$ 14.924,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.01.001.08.03;14;APN;Prima de vacaciones docentes catedráticos;$ 2.728.635,00;-$ 2.728.635,00;$ 0,00;$ 0,00;$ 0,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.02.001;10.0;APN;Aportes a la seguridad social en pensiones;$ 1.012.297.256,77;$ 4.982.155.300,00;$ 5.994.452.556,77;$ 5.976.664.600,00;$ 17.787.956,77
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.02.001;10.5;APN;Aportes a la seguridad social en pensiones;$ 777.610.294,00;$ 0,00;$ 777.610.294,00;$ 275.133.300,00;$ 502.476.994,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.02.001;17;APN;Aportes a la seguridad social en pensiones;$ 0,00;$ 609.966.300,00;$ 609.966.300,00;$ 609.966.300,00;$ 0,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.02.002;10.0;APN;Aportes a la seguridad social en salud;$ 6.601.116.341,00;-$ 150.000.000,00;$ 6.451.116.341,00;$ 4.946.573.554,00;$ 1.504.542.787,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.02.002;10.5;APN;Aportes a la seguridad social en salud;$ 69.090.146,00;$ 0,00;$ 69.090.146,00;$ 69.090.146,00;$ 0,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.02.002;20;ADM;Aportes a la seguridad social en salud;$ 157.003.156,00;$ 0,00;$ 157.003.156,00;$ 0,00;$ 157.003.156,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.02.003;10.0;APN;Aportes de cesantías ;$ 6.724.129.423,00;-$ 44.000.000,00;$ 6.680.129.423,00;$ 4.613.743.162,00;$ 2.066.386.261,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.02.003;10.5;APN;Aportes de cesantías ;$ 580.964.477,00;$ 0,00;$ 580.964.477,00;$ 425.894.782,00;$ 155.069.695,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.02.003;20;ADM;Aportes de cesantías ;$ 67.853.876,00;$ 0,00;$ 67.853.876,00;$ 0,00;$ 67.853.876,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.02.004;10.0;APN;Aportes a cajas de compensación familiar;$ 3.438.587.289,00;$ 0,00;$ 3.438.587.289,00;$ 2.225.213.000,00;$ 1.213.374.289,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.02.004;10.5;APN;Aportes a cajas de compensación familiar;$ 275.462.952,00;$ 0,00;$ 275.462.952,00;$ 205.197.900,00;$ 70.265.052,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.02.004;20;ADM;Aportes a cajas de compensación familiar;$ 34.699.135,00;$ 0,00;$ 34.699.135,00;$ 0,00;$ 34.699.135,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.02.005;10.0;APN;Aportes generales al sistema de riesgos laborales;$ 987.283.160,00;-$ 46.148.430,00;$ 941.134.730,00;$ 648.992.400,00;$ 292.142.330,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.02.005;20;ADM;Aportes generales al sistema de riesgos laborales;$ 10.033.274,00;-$ 5.016.637,00;$ 5.016.637,00;$ 0,00;$ 5.016.637,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.02.006;10.0;APN;Aportes al ICBF;$ 2.578.939.745,00;-$ 69.964.942,00;$ 2.508.974.803,00;$ 1.669.141.000,00;$ 839.833.803,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.02.006;10.5;APN;Aportes al ICBF;$ 206.619.330,00;$ 0,00;$ 206.619.330,00;$ 153.913.900,00;$ 52.705.430,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.02.006;20;ADM;Aportes al ICBF;$ 26.024.344,00;$ 0,00;$ 26.024.344,00;$ 0,00;$ 26.024.344,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.03.001.01.01;10.0;APN;Vacaciones supernumerarios;$ 153.607.834,00;$ 0,00;$ 153.607.834,00;$ 9.611.855,00;$ 143.995.979,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.03.001.01.01;14;APN;Vacaciones supernumerarios;$ 1.114.553,00;-$ 1.114.553,00;$ 0,00;$ 0,00;$ 0,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.03.001.01.01;17;APN;Vacaciones supernumerarios;$ 0,00;$ 624.850,00;$ 624.850,00;$ 0,00;$ 624.850,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.03.001.01.01;20;ADM;Vacaciones supernumerarios;$ 31.919.582,00;$ 0,00;$ 31.919.582,00;$ 0,00;$ 31.919.582,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.03.001.01.02;10.0;APN;Vacaciones docentes ocasionales;$ 0,00;$ 921.704.352,00;$ 921.704.352,00;$ 455.819.132,00;$ 465.885.220,00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1. FUNCIONAMIENTO;01. GASTOS DE PERSONAL;2.1.1 Gastos de Personal;2.1.1.02.03.001.01.02;14;APN;Vacaciones docentes ocasionales;$ 457.158.560,00;-$ 457.158.560,00;$ 0,00;$ 0,00;$ 0,00
