Unidad;Referencia;Fecha compromiso;Tipo de Gasto;Código concepto;Código recurso;Concepto;Valor compromiso;Valor pago
01 - ADMINISTRATIVA Y FINANCIERA;COMISIONES DE PERSONAL;16/04/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 0.00;$ 0.00
01 - ADMINISTRATIVA Y FINANCIERA;COMISIONES DE PERSONAL;16/04/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 203,208.00;$ 203,208.00
01 - ADMINISTRATIVA Y FINANCIERA;COMISIONES DE PERSONAL;16/04/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 246,827.00;$ 246,827.00
01 - ADMINISTRATIVA Y FINANCIERA;COMISIONES DE PERSONAL;16/04/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 134,742.00;$ 134,742.00
01 - ADMINISTRATIVA Y FINANCIERA;COMISIONES DE PERSONAL;16/04/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 134,742.00;$ 134,742.00
01 - ADMINISTRATIVA Y FINANCIERA;COMISIONES DE PERSONAL;16/04/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 0.00;$ 0.00
01 - ADMINISTRATIVA Y FINANCIERA;COMISIONES DE PERSONAL;16/04/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 134,742.00;$ 134,742.00
01 - ADMINISTRATIVA Y FINANCIERA;COMISIONES DE PERSONAL;16/04/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 134,742.00;$ 134,742.00
01 - ADMINISTRATIVA Y FINANCIERA;COMISIONES DE PERSONAL;16/04/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 180,039.00;$ 180,039.00
01 - ADMINISTRATIVA Y FINANCIERA;COMISIONES DE PERSONAL;16/04/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 203,208.00;$ 203,208.00
01 - ADMINISTRATIVA Y FINANCIERA;COMISIONES DE PERSONAL;22/04/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 246,827.00;$ 246,827.00
01 - ADMINISTRATIVA Y FINANCIERA;COMISIONES DE PERSONAL;23/04/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 432,856.00;$ 432,856.00
01 - ADMINISTRATIVA Y FINANCIERA;COMISIONES DE PERSONAL;14/05/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 1,298,567.00;$ 1,298,567.00
01 - ADMINISTRATIVA Y FINANCIERA;COMISIONES DE PERSONAL;5/06/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 882,315.00;$ 882,315.00
01 - ADMINISTRATIVA Y FINANCIERA;COMISIONES DE PERSONAL;18/06/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 74,352.00;$ 74,352.00
01 - ADMINISTRATIVA Y FINANCIERA;COMISIONES DE PERSONAL;18/06/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 78,352.00;$ 78,352.00
01 - ADMINISTRATIVA Y FINANCIERA;COMISIONES DE PERSONAL;18/06/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 86,352.00;$ 86,352.00
01 - ADMINISTRATIVA Y FINANCIERA;COMISIONES DE PERSONAL;27/07/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 347,433.00;$ 347,433.00
01 - ADMINISTRATIVA Y FINANCIERA;COMISIONES DE PERSONAL;10/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 264,105.00;$ 264,105.00
01 - ADMINISTRATIVA Y FINANCIERA;COMISIONES DE PERSONAL;10/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 463,156.00;$ 463,156.00
01 - ADMINISTRATIVA Y FINANCIERA;COMISIONES DE PERSONAL;19/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 742,299.00;$ 742,299.00
01 - ADMINISTRATIVA Y FINANCIERA;COMISIONES DE PERSONAL;21/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 64,352.00;$ 64,352.00
01 - ADMINISTRATIVA Y FINANCIERA;COMISIONES DE PERSONAL;21/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 78,352.00;$ 78,352.00
01 - ADMINISTRATIVA Y FINANCIERA;COMISIONES DE PERSONAL;24/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 64,352.00;$ 64,352.00
01 - ADMINISTRATIVA Y FINANCIERA;COMISIONES DE PERSONAL;24/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 78,352.00;$ 0.00
01 - ADMINISTRATIVA Y FINANCIERA;COMISIONES DE PERSONAL;24/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 76,352.00;$ 0.00
01 - ADMINISTRATIVA Y FINANCIERA;COMISIONES DE PERSONAL;27/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 1,087,165.00;$ 0.00
01 - ADMINISTRATIVA Y FINANCIERA;GASTOS DIRECTOS - LIQUIDACIONES;24/03/2026;2.1.3 Transferencias Corrientes;2.1.3.04.05.002;20;Distintas a membresías;$ 3,274,050.00;$ 3,274,050.00
01 - ADMINISTRATIVA Y FINANCIERA;GASTOS DIRECTOS - LIQUIDACIONES;9/02/2026;2.1.8 Tasas y Multas;2.1.8.01.14;20;Gravamen a los movimientos financieros;$ 239,486.00;$ 239,486.00
01 - ADMINISTRATIVA Y FINANCIERA;GASTOS DIRECTOS - LIQUIDACIONES;27/02/2026;2.1.8 Tasas y Multas;2.1.8.01.14;20;Gravamen a los movimientos financieros;$ 838,243.00;$ 838,243.00
01 - ADMINISTRATIVA Y FINANCIERA;GASTOS DIRECTOS - LIQUIDACIONES;16/03/2026;2.1.8 Tasas y Multas;2.1.8.01.14;20;Gravamen a los movimientos financieros;$ 13,342.00;$ 13,342.00
01 - ADMINISTRATIVA Y FINANCIERA;GASTOS DIRECTOS - LIQUIDACIONES;4/06/2026;2.1.8 Tasas y Multas;2.1.8.01.14;20;Gravamen a los movimientos financieros;$ 106,688.00;$ 106,688.00
01 - ADMINISTRATIVA Y FINANCIERA;GASTOS DIRECTOS - LIQUIDACIONES;3/07/2026;2.1.8 Tasas y Multas;2.1.8.01.14;20;Gravamen a los movimientos financieros;$ 53,308.00;$ 53,308.00
01 - ADMINISTRATIVA Y FINANCIERA;GASTOS DIRECTOS - LIQUIDACIONES;15/07/2026;2.1.8 Tasas y Multas;2.1.8.01.14;20;Gravamen a los movimientos financieros;$ 66,240.00;$ 66,240.00
01 - ADMINISTRATIVA Y FINANCIERA;GASTOS DIRECTOS - LIQUIDACIONES;10/08/2026;2.1.8 Tasas y Multas;2.1.8.01.14;20;Gravamen a los movimientos financieros;$ 38,720.00;$ 38,720.00
01 - ADMINISTRATIVA Y FINANCIERA;GASTOS DIRECTOS - LIQUIDACIONES;10/08/2026;2.1.8 Tasas y Multas;2.1.8.01.14;20;Gravamen a los movimientos financieros;$ 46,288.00;$ 46,288.00
01 - ADMINISTRATIVA Y FINANCIERA;GASTOS DIRECTOS - LIQUIDACIONES;6/04/2026;2.1.8 Tasas y Multas;2.1.8.01.53;20;Impuesto de registro;$ 831,000.00;$ 831,000.00
01 - ADMINISTRATIVA Y FINANCIERA;ORDENES DE COMPRA;29/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.001;20;"Minerales; electricidad, gas y agua";$ 2,000,000.00;$ 2,000,000.00
01 - ADMINISTRATIVA Y FINANCIERA;ORDENES DE COMPRA;29/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;20;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 6,462,628.20;$ 6,462,628.00
01 - ADMINISTRATIVA Y FINANCIERA;ORDENES DE COMPRA;29/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;20;Productos metálicos, maquinaria y equipo;$ 3,996,970.00;$ 3,996,970.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS;18/03/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;20;Servicios prestados a las empresas y servicios de producción ;$ 12,367,417.96;$ 5,597,590.19
01 - ADMINISTRATIVA Y FINANCIERA;ORDENES DE SERVICIOS;17/07/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;20;Servicios prestados a las empresas y servicios de producción ;$ 533,120.00;$ 0.00
01 - ADMINISTRATIVA Y FINANCIERA;ORDENES DE SERVICIOS;14/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;20;Servicios prestados a las empresas y servicios de producción ;$ 2,380,000.00;$ 0.00
01 - ADMINISTRATIVA Y FINANCIERA;ORDENES DE SERVICIOS;18/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;20;Servicios prestados a las empresas y servicios de producción ;$ 5,569,200.00;$ 0.00
01 - ADMINISTRATIVA Y FINANCIERA;COMISIONES DE PERSONAL;18/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 98,352.00;$ 98,352.00
01 - ADMINISTRATIVA Y FINANCIERA;COMISIONES DE PERSONAL;18/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 98,352.00;$ 98,352.00
01 - ADMINISTRATIVA Y FINANCIERA;COMISIONES DE PERSONAL;18/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 66,352.00;$ 0.00
04 - CIENCIAS DE LA EDUCACION;GASTOS DIRECTOS - LIQUIDACIONES;26/02/2026;2.1.3 Transferencias Corrientes;2.1.3.04.05.001;20;Membresías nacionales;$ 6,128,168.00;$ 6,128,168.00
04 - CIENCIAS DE LA EDUCACION;COMISIONES DE PERSONAL;11/02/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 1,570,743.00;$ 1,570,743.00
04 - CIENCIAS DE LA EDUCACION;COMISIONES DE PERSONAL;18/02/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 0.00;$ 0.00
04 - CIENCIAS DE LA EDUCACION;COMISIONES DE PERSONAL;19/03/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 1,234,135.00;$ 1,234,135.00
04 - CIENCIAS DE LA EDUCACION;COMISIONES DE PERSONAL;19/03/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 1,234,135.00;$ 1,234,135.00
04 - CIENCIAS DE LA EDUCACION;COMISIONES DE PERSONAL;22/04/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 219,243.00;$ 219,243.00
04 - CIENCIAS DE LA EDUCACION;COMISIONES DE PERSONAL;22/04/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 219,243.00;$ 219,243.00
04 - CIENCIAS DE LA EDUCACION;COMISIONES DE PERSONAL;22/04/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 219,243.00;$ 219,243.00
04 - CIENCIAS DE LA EDUCACION;COMISIONES DE PERSONAL;22/04/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 219,243.00;$ 219,243.00
04 - CIENCIAS DE LA EDUCACION;COMISIONES DE PERSONAL;11/05/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 246,827.00;$ 246,827.00
04 - CIENCIAS DE LA EDUCACION;COMISIONES DE PERSONAL;11/05/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 332,971.00;$ 332,971.00
04 - CIENCIAS DE LA EDUCACION;COMISIONES DE PERSONAL;27/05/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 203,208.00;$ 203,208.00
04 - CIENCIAS DE LA EDUCACION;COMISIONES DE PERSONAL;17/06/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 4,146,533.96;$ 4,146,533.96
04 - CIENCIAS DE LA EDUCACION;COMISIONES DE PERSONAL;17/07/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 3,012,018.35;$ 3,012,018.35
04 - CIENCIAS DE LA EDUCACION;COMISIONES DE PERSONAL;10/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 6,276,970.84;$ 6,276,970.84
04 - CIENCIAS DE LA EDUCACION;COMISIONES DE PERSONAL;24/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 243,360.00;$ 0.00
04 - CIENCIAS DE LA EDUCACION;COMISIONES DE PERSONAL;25/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 243,360.00;$ 0.00
04 - CIENCIAS DE LA EDUCACION;COMISIONES DE PERSONAL;25/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 243,360.00;$ 0.00
05 - CIENCIAS BASICAS;ORDENES DE COMPRA;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;20;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 1,862,080.00;$ 1,862,080.00
05 - CIENCIAS BASICAS;ORDENES DE COMPRA;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;20;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 2,577,540.00;$ 2,577,540.00
05 - CIENCIAS BASICAS;ORDENES DE COMPRA;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;20;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 4,103,120.00;$ 4,103,120.00
05 - CIENCIAS BASICAS;ORDENES DE COMPRA;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;20;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 833,000.00;$ 833,000.00
05 - CIENCIAS BASICAS;ORDENES DE COMPRA;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;20;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 8,401,400.00;$ 8,401,400.00
05 - CIENCIAS BASICAS;ORDENES DE COMPRA;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;20;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 1,219,750.00;$ 1,219,750.00
05 - CIENCIAS BASICAS;ORDENES DE COMPRA;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;20;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 5,201,490.00;$ 5,201,490.00
05 - CIENCIAS BASICAS;ORDENES DE COMPRA;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;20;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 5,319,300.00;$ 5,319,300.00
05 - CIENCIAS BASICAS;ORDENES DE COMPRA;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;20;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 1,040,298.00;$ 1,040,298.00
05 - CIENCIAS BASICAS;ORDENES DE COMPRA;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;20;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 877,488.15;$ 0.00
05 - CIENCIAS BASICAS;ORDENES DE COMPRA;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;20;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 3,455,760.00;$ 3,455,760.00
05 - CIENCIAS BASICAS;ORDENES DE COMPRA;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;20;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 5,928,616.00;$ 5,928,616.00
05 - CIENCIAS BASICAS;ORDENES DE COMPRA;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;20;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 4,665,990.00;$ 4,665,990.00
05 - CIENCIAS BASICAS;ORDENES DE COMPRA;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;20;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 1,079,568.00;$ 1,079,568.00
05 - CIENCIAS BASICAS;ORDENES DE COMPRA;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;20;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 1,744,540.00;$ 1,744,540.00
05 - CIENCIAS BASICAS;ORDENES DE COMPRA;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;20;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 759,562.72;$ 759,562.72
05 - CIENCIAS BASICAS;ORDENES DE COMPRA;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;20;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 1,436,925.00;$ 1,436,925.00
05 - CIENCIAS BASICAS;ORDENES DE COMPRA;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;20;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 473,793.70;$ 473,793.70
05 - CIENCIAS BASICAS;ORDENES DE COMPRA;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;20;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 3,977,218.00;$ 3,977,218.00
05 - CIENCIAS BASICAS;ORDENES DE COMPRA;21/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;20;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 1,904,000.00;$ 0.00
05 - CIENCIAS BASICAS;ORDENES DE COMPRA;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;20;Productos metálicos, maquinaria y equipo;$ 135,900.00;$ 135,900.00
05 - CIENCIAS BASICAS;ORDENES DE COMPRA;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;20;Productos metálicos, maquinaria y equipo;$ 3,462,900.00;$ 3,462,900.00
05 - CIENCIAS BASICAS;ORDENES DE COMPRA;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;20;Productos metálicos, maquinaria y equipo;$ 1,679,685.00;$ 1,679,685.00
05 - CIENCIAS BASICAS;ORDENES DE COMPRA;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;20;Productos metálicos, maquinaria y equipo;$ 1,863,718.50;$ 0.00
05 - CIENCIAS BASICAS;ORDENES DE COMPRA;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;20;Productos metálicos, maquinaria y equipo;$ 4,474,745.10;$ 4,474,745.10
05 - CIENCIAS BASICAS;ORDENES DE COMPRA;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;20;Productos metálicos, maquinaria y equipo;$ 1,190,000.00;$ 1,190,000.00
05 - CIENCIAS BASICAS;ORDENES DE COMPRA;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;20;Productos metálicos, maquinaria y equipo;$ 655,288.97;$ 655,288.97
05 - CIENCIAS BASICAS;ORDENES DE COMPRA;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;20;Productos metálicos, maquinaria y equipo;$ 577,150.00;$ 577,150.00
05 - CIENCIAS BASICAS;ORDENES DE SERVICIOS;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;20;Servicios prestados a las empresas y servicios de producción ;$ 1,039,500.00;$ 0.00
05 - CIENCIAS BASICAS;ORDENES DE SERVICIOS;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;20;Servicios prestados a las empresas y servicios de producción ;$ 3,567,263.00;$ 0.00
05 - CIENCIAS BASICAS;LIQUIDACIÓN DE INVITACIÓN;20/02/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;20;Servicios para la comunidad, sociales y personales;$ 1,200,000.00;$ 1,200,000.00
05 - CIENCIAS BASICAS;LIQUIDACIÓN DE INVITACIÓN;21/04/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;20;Servicios para la comunidad, sociales y personales;$ 1,200,000.00;$ 1,200,000.00
05 - CIENCIAS BASICAS;GASTOS DIRECTOS - LIQUIDACIONES;19/03/2026;2.1.3 Transferencias Corrientes;2.1.3.04.05.001;20;Membresías nacionales;$ 10,088,048.00;$ 10,088,048.00
05 - CIENCIAS BASICAS;GASTOS DIRECTOS - LIQUIDACIONES;7/04/2026;2.1.3 Transferencias Corrientes;2.1.3.04.05.001;20;Membresías nacionales;$ 6,000,000.00;$ 6,000,000.00
05 - CIENCIAS BASICAS;GASTOS DIRECTOS - LIQUIDACIONES;15/04/2026;2.1.3 Transferencias Corrientes;2.1.3.04.05.001;20;Membresías nacionales;$ 875,453.00;$ 875,453.00
05 - CIENCIAS BASICAS;COMISIONES DE PERSONAL;13/02/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 332,971.00;$ 332,971.00
05 - CIENCIAS BASICAS;COMISIONES DE PERSONAL;16/02/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 432,856.00;$ 432,856.00
05 - CIENCIAS BASICAS;COMISIONES DE PERSONAL;2/03/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 1,494,992.70;$ 1,494,992.70
05 - CIENCIAS BASICAS;COMISIONES DE PERSONAL;2/03/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 2,617,905.00;$ 2,617,905.00
05 - CIENCIAS BASICAS;COMISIONES DE PERSONAL;23/04/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 219,243.00;$ 219,243.00
05 - CIENCIAS BASICAS;COMISIONES DE PERSONAL;24/04/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 2,354,011.84;$ 2,354,011.84
05 - CIENCIAS BASICAS;COMISIONES DE PERSONAL;24/04/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 219,243.00;$ 219,243.00
05 - CIENCIAS BASICAS;COMISIONES DE PERSONAL;24/04/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 2,034,261.60;$ 2,034,261.60
05 - CIENCIAS BASICAS;COMISIONES DE PERSONAL;5/05/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 1,907,724.00;$ 1,907,724.00
05 - CIENCIAS BASICAS;COMISIONES DE PERSONAL;22/05/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 2,054,260.35;$ 2,054,260.35
05 - CIENCIAS BASICAS;COMISIONES DE PERSONAL;22/05/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 1,998,739.80;$ 1,998,739.80
05 - CIENCIAS BASICAS;COMISIONES DE PERSONAL;28/05/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 493,654.00;$ 493,654.00
05 - CIENCIAS BASICAS;COMISIONES DE PERSONAL;28/05/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 987,308.00;$ 987,308.00
05 - CIENCIAS BASICAS;COMISIONES DE PERSONAL;5/06/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 2,643,909.00;$ 2,643,909.00
05 - CIENCIAS BASICAS;COMISIONES DE PERSONAL;5/06/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 1,421,994.30;$ 1,421,994.30
05 - CIENCIAS BASICAS;COMISIONES DE PERSONAL;11/06/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 1,901,687.70;$ 1,901,687.70
05 - CIENCIAS BASICAS;COMISIONES DE PERSONAL;24/06/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 2,535,203.00;$ 2,535,203.00
05 - CIENCIAS BASICAS;COMISIONES DE PERSONAL;24/07/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 1,716,240.70;$ 0.00
05 - CIENCIAS BASICAS;COMISIONES DE PERSONAL;10/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 1,320,525.00;$ 0.00
05 - CIENCIAS BASICAS;COMISIONES DE PERSONAL;10/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;Viáticos de los funcionarios en comisión;$ 1,068,836.00;$ 0.00
