Unidad;Tipo de Gasto;Auxiliar;Código concepto;Concepto;Recurso;Valor inicial;Valor apropiacion;Acumulado compromiso;Acumulado pago;Fecha final
02 - INVESTIGACION Y EXTENSION;2.1.2 Gastos de Funcionamiento;102090058 - Dirección de Extensión Universitaria;2.1.2.02.02.008;Servicios prestados a las empresas y servicios de producción ;33 - Convenios con derechos;$ 0.00;$ 842,963,510.00;$ 806,514,000.00;$ 687,909,000.00;31/08/2026
02 - INVESTIGACION Y EXTENSION;2.1.2 Gastos de Funcionamiento;102090058 - Dirección de Extensión Universitaria;2.1.2.02.02.010;Viáticos de los funcionarios en comisión;33 - Convenios con derechos;$ 0.00;$ 40,600,000.00;$ 24,300,000.00;$ 24,300,000.00;31/08/2026
02 - INVESTIGACION Y EXTENSION;2.1.2 Gastos de Funcionamiento;102090058 - Dirección de Extensión Universitaria;2.1.2.02.02.006.00;"Comercio y distribución; alojamiento; servicios de suministro de comidas y bebidas; servicios de transporte; y servicios de distribución de electricidad, gas y agua";33 - Convenios con derechos;$ 0.00;$ 29,485,729.00;$ 29,000,000.00;$ 19,000,000.00;31/08/2026
02 - INVESTIGACION Y EXTENSION;2.1.2 Gastos de Funcionamiento;102090058 - Dirección de Extensión Universitaria;2.1.2.02.02.007;"Servicios financieros y servicios conexos; servicios inmobiliarios; y servicios de arrendamiento y leasing";33 - Convenios con derechos;$ 0.00;$ 18,330,000.00;$ 1,806,827.00;$ 1,806,827.00;31/08/2026
02 - INVESTIGACION Y EXTENSION;2.1.2 Gastos de Funcionamiento;102090058 - Dirección de Extensión Universitaria;2.1.2.02.02.008;Servicios prestados a las empresas y servicios de producción ;33 - Convenios con derechos;$ 0.00;$ 221,648,850.00;$ 203,148,500.00;$ 154,076,000.00;31/08/2026
02 - INVESTIGACION Y EXTENSION;2.1.2 Gastos de Funcionamiento;102090058 - Dirección de Extensión Universitaria;2.1.2.02.02.010;Viáticos de los funcionarios en comisión;33 - Convenios con derechos;$ 0.00;$ 7,800,000.00;$ 2,100,000.00;$ 2,100,000.00;31/08/2026
02 - INVESTIGACION Y EXTENSION;2.1.2 Gastos de Funcionamiento;102090058 - Dirección de Extensión Universitaria;2.1.2.02.02.008;Servicios prestados a las empresas y servicios de producción ;33 - Convenios con derechos;$ 0.00;$ 46,016,667.00;$ 13,016,667.00;$ 13,016,667.00;31/08/2026
02 - INVESTIGACION Y EXTENSION;2.1.2 Gastos de Funcionamiento;102090058 - Dirección de Extensión Universitaria;2.1.2.02.02.009.00;Servicios para la comunidad, sociales y personales;33 - Convenios con derechos;$ 0.00;$ 42,200,000.00;$ 42,200,000.00;$ 42,200,000.00;31/08/2026
02 - INVESTIGACION Y EXTENSION;2.1.2 Gastos de Funcionamiento;102090058 - Dirección de Extensión Universitaria;2.1.2.02.02.007;"Servicios financieros y servicios conexos; servicios inmobiliarios; y servicios de arrendamiento y leasing";33 - Convenios con derechos;$ 0.00;$ 2,809,132.00;$ 0.00;$ 0.00;31/08/2026
02 - INVESTIGACION Y EXTENSION;2.1.2 Gastos de Funcionamiento;102090058 - Dirección de Extensión Universitaria;2.1.2.02.02.008;Servicios prestados a las empresas y servicios de producción ;33 - Convenios con derechos;$ 0.00;$ 118,346,534.00;$ 111,060,000.00;$ 53,701,250.00;31/08/2026
02 - INVESTIGACION Y EXTENSION;2.1.2 Gastos de Funcionamiento;102090058 - Dirección de Extensión Universitaria;2.1.2.02.02.010;Viáticos de los funcionarios en comisión;33 - Convenios con derechos;$ 0.00;$ 0.00;$ 0.00;$ 0.00;31/08/2026
02 - INVESTIGACION Y EXTENSION;2.1.3 Transferencias Corrientes;102090058 - Dirección de Extensión Universitaria;2.1.3.07.03.013;Afiliación Riesgos Laborales contratistas Grado IV y V;33 - Convenios con derechos;$ 0.00;$ 17,500,000.00;$ 17,206,300.00;$ 17,206,300.00;31/08/2026
02 - INVESTIGACION Y EXTENSION;2.1.3 Transferencias Corrientes;102090058 - Dirección de Extensión Universitaria;2.1.3.07.03.013;Afiliación Riesgos Laborales contratistas Grado IV y V;33 - Convenios con derechos;$ 0.00;$ 8,000,000.00;$ 3,773,400.00;$ 3,773,400.00;31/08/2026
02 - INVESTIGACION Y EXTENSION;2.1.3 Transferencias Corrientes;102090058 - Dirección de Extensión Universitaria;2.1.3.07.03.013;Afiliación Riesgos Laborales contratistas Grado IV y V;33 - Convenios con derechos;$ 0.00;$ 3,689,600.00;$ 1,929,300.00;$ 1,929,300.00;31/08/2026
02 - INVESTIGACION Y EXTENSION;2.1.3 Transferencias Corrientes;102090058 - Dirección de Extensión Universitaria;2.1.3.07.03.013;Afiliación Riesgos Laborales contratistas Grado IV y V;33 - Convenios con derechos;$ 0.00;$ 0.00;$ 0.00;$ 0.00;31/08/2026
02 - INVESTIGACION Y EXTENSION;2.1.8 Tasas y Multas;102090058 - Dirección de Extensión Universitaria;2.1.8.01.14;Gravamen a los movimientos financieros;33 - Convenios con derechos;$ 0.00;$ 700,000.00;$ 493,631.00;$ 493,631.00;31/08/2026
02 - INVESTIGACION Y EXTENSION;2.1.8 Tasas y Multas;102090058 - Dirección de Extensión Universitaria;2.1.8.01.14;Gravamen a los movimientos financieros;33 - Convenios con derechos;$ 0.00;$ 1,670,000.00;$ 1,263,016.00;$ 1,263,016.00;31/08/2026
15 - SEDE REGIONAL AGUAZUL;2.1.2 Gastos de Funcionamiento;102030015 - Vicerrectoría Académica;2.1.2.02.02.008;Servicios prestados a las empresas y servicios de producción ;33 - Convenios con derechos;$ 0.00;$ 8,634,516.13;$ 8,634,516.13;$ 8,634,516.13;31/08/2026
15 - SEDE REGIONAL AGUAZUL;2.1.2 Gastos de Funcionamiento;114030003 - Sede Regional Aguazul;2.1.2.02.02.009.00;Servicios para la comunidad, sociales y personales;33 - Convenios con derechos;$ 0.00;$ 269,920,693.85;$ 269,920,693.85;$ 121,333,329.00;31/08/2026
01 - ADMINISTRATIVA Y FINANCIERA;2.1.2 Gastos de Funcionamiento;102090058 - Dirección de Extensión Universitaria;2.1.2.02.02.010;Viáticos de los funcionarios en comisión;34 - Convenios sin derechos;$ 0.00;$ 0.00;$ 0.00;$ 0.00;31/08/2026
01 - ADMINISTRATIVA Y FINANCIERA;2.1.2 Gastos de Funcionamiento;202090070 - Acuerdo 01 de 2019 ICETEX-UPTC Programa de Reciprocidad;2.1.2.02.02.006.00;"Comercio y distribución; alojamiento; servicios de suministro de comidas y bebidas; servicios de transporte; y servicios de distribución de electricidad, gas y agua";34 - Convenios sin derechos;$ 0.00;$ 230,933,025.00;$ 136,861,637.00;$ 37,664,133.00;31/08/2026
04 - CIENCIAS DE LA EDUCACION;2.1.2 Gastos de Funcionamiento;203060019 - Maestría en Geografía;2.1.2.02.01.003;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);34 - Convenios sin derechos;$ 0.00;$ 4,000,000.00;$ 0.00;$ 0.00;31/08/2026
04 - CIENCIAS DE LA EDUCACION;2.1.2 Gastos de Funcionamiento;203060019 - Maestría en Geografía;2.1.2.02.01.004;Productos metálicos, maquinaria y equipo;34 - Convenios sin derechos;$ 0.00;$ 10,000,000.00;$ 2,660,359.10;$ 0.00;31/08/2026
04 - CIENCIAS DE LA EDUCACION;2.1.2 Gastos de Funcionamiento;203060019 - Maestría en Geografía;2.1.2.02.01.003;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);34 - Convenios sin derechos;$ 3,000,000.00;$ 3,000,000.00;$ 0.00;$ 0.00;31/08/2026
04 - CIENCIAS DE LA EDUCACION;2.1.2 Gastos de Funcionamiento;203060019 - Maestría en Geografía;2.1.2.02.01.004;Productos metálicos, maquinaria y equipo;34 - Convenios sin derechos;$ 10,000,000.00;$ 10,000,000.00;$ 0.00;$ 0.00;31/08/2026
04 - CIENCIAS DE LA EDUCACION;2.1.2 Gastos de Funcionamiento;203060025 - Doctorado en Geografía;2.1.2.02.01.003;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);34 - Convenios sin derechos;$ 0.00;$ 3,000,000.00;$ 0.00;$ 0.00;31/08/2026
04 - CIENCIAS DE LA EDUCACION;2.1.2 Gastos de Funcionamiento;203060025 - Doctorado en Geografía;2.1.2.02.01.003;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);34 - Convenios sin derechos;$ 1,000,000.00;$ 1,000,000.00;$ 0.00;$ 0.00;31/08/2026
04 - CIENCIAS DE LA EDUCACION;2.1.2 Gastos de Funcionamiento;203030000 - Decanatura Facultad de Ciencias de la Educación;2.1.2.02.02.008;Servicios prestados a las empresas y servicios de producción ;34 - Convenios sin derechos;$ 0.00;$ 13,655,000.00;$ 13,655,000.00;$ 13,655,000.00;31/08/2026
04 - CIENCIAS DE LA EDUCACION;2.1.2 Gastos de Funcionamiento;203060019 - Maestría en Geografía;2.1.2.02.02.006.00;"Comercio y distribución; alojamiento; servicios de suministro de comidas y bebidas; servicios de transporte; y servicios de distribución de electricidad, gas y agua";34 - Convenios sin derechos;$ 0.00;$ 37,000,000.00;$ 20,000,000.00;$ 5,193,942.00;31/08/2026
04 - CIENCIAS DE LA EDUCACION;2.1.2 Gastos de Funcionamiento;203060019 - Maestría en Geografía;2.1.2.02.02.008;Servicios prestados a las empresas y servicios de producción ;34 - Convenios sin derechos;$ 0.00;$ 250,064,624.00;$ 222,483,863.66;$ 113,262,217.00;31/08/2026
04 - CIENCIAS DE LA EDUCACION;2.1.2 Gastos de Funcionamiento;203060019 - Maestría en Geografía;2.1.2.02.02.009.00;Servicios para la comunidad, sociales y personales;34 - Convenios sin derechos;$ 0.00;$ 144,791,324.15;$ 39,685,758.00;$ 35,167,566.00;31/08/2026
04 - CIENCIAS DE LA EDUCACION;2.1.2 Gastos de Funcionamiento;203060019 - Maestría en Geografía;2.1.2.02.02.010;Viáticos de los funcionarios en comisión;34 - Convenios sin derechos;$ 0.00;$ 40,257,019.00;$ 30,274,642.75;$ 18,536,760.00;31/08/2026
04 - CIENCIAS DE LA EDUCACION;2.1.2 Gastos de Funcionamiento;203060019 - Maestría en Geografía;2.1.2.02.02.006.00;"Comercio y distribución; alojamiento; servicios de suministro de comidas y bebidas; servicios de transporte; y servicios de distribución de electricidad, gas y agua";34 - Convenios sin derechos;$ 30,000,000.00;$ 18,000,000.00;$ 0.00;$ 0.00;31/08/2026
04 - CIENCIAS DE LA EDUCACION;2.1.2 Gastos de Funcionamiento;203060019 - Maestría en Geografía;2.1.2.02.02.008;Servicios prestados a las empresas y servicios de producción ;34 - Convenios sin derechos;$ 165,618,378.00;$ 49,618,378.00;$ 0.00;$ 0.00;31/08/2026
04 - CIENCIAS DE LA EDUCACION;2.1.2 Gastos de Funcionamiento;203060019 - Maestría en Geografía;2.1.2.02.02.009.00;Servicios para la comunidad, sociales y personales;34 - Convenios sin derechos;$ 30,000,000.00;$ 12,000,000.00;$ 0.00;$ 0.00;31/08/2026
04 - CIENCIAS DE LA EDUCACION;2.1.2 Gastos de Funcionamiento;203060019 - Maestría en Geografía;2.1.2.02.02.009.01;Cátedras posgrados;34 - Convenios sin derechos;$ 129,140,256.00;$ 129,140,256.00;$ 72,290,769.50;$ 72,290,769.50;31/08/2026
04 - CIENCIAS DE LA EDUCACION;2.1.2 Gastos de Funcionamiento;203060019 - Maestría en Geografía;2.1.2.02.02.010;Viáticos de los funcionarios en comisión;34 - Convenios sin derechos;$ 30,000,000.00;$ 15,000,000.00;$ 0.00;$ 0.00;31/08/2026
04 - CIENCIAS DE LA EDUCACION;2.1.2 Gastos de Funcionamiento;203060025 - Doctorado en Geografía;2.1.2.02.02.006.00;"Comercio y distribución; alojamiento; servicios de suministro de comidas y bebidas; servicios de transporte; y servicios de distribución de electricidad, gas y agua";34 - Convenios sin derechos;$ 0.00;$ 23,000,000.00;$ 23,000,000.00;$ 7,264,770.00;31/08/2026
04 - CIENCIAS DE LA EDUCACION;2.1.2 Gastos de Funcionamiento;203060025 - Doctorado en Geografía;2.1.2.02.02.008;Servicios prestados a las empresas y servicios de producción ;34 - Convenios sin derechos;$ 0.00;$ 78,001,876.00;$ 60,027,669.00;$ 27,933,420.00;31/08/2026
04 - CIENCIAS DE LA EDUCACION;2.1.2 Gastos de Funcionamiento;203060025 - Doctorado en Geografía;2.1.2.02.02.009.00;Servicios para la comunidad, sociales y personales;34 - Convenios sin derechos;$ 0.00;$ 59,083,131.00;$ 47,435,367.00;$ 45,120,203.00;31/08/2026
04 - CIENCIAS DE LA EDUCACION;2.1.2 Gastos de Funcionamiento;203060025 - Doctorado en Geografía;2.1.2.02.02.010;Viáticos de los funcionarios en comisión;34 - Convenios sin derechos;$ 0.00;$ 22,000,000.00;$ 16,571,737.75;$ 15,106,832.75;31/08/2026
04 - CIENCIAS DE LA EDUCACION;2.1.2 Gastos de Funcionamiento;203060025 - Doctorado en Geografía;2.1.2.02.02.006.00;"Comercio y distribución; alojamiento; servicios de suministro de comidas y bebidas; servicios de transporte; y servicios de distribución de electricidad, gas y agua";34 - Convenios sin derechos;$ 10,000,000.00;$ 10,000,000.00;$ 0.00;$ 0.00;31/08/2026
04 - CIENCIAS DE LA EDUCACION;2.1.2 Gastos de Funcionamiento;203060025 - Doctorado en Geografía;2.1.2.02.02.008;Servicios prestados a las empresas y servicios de producción ;34 - Convenios sin derechos;$ 66,333,740.00;$ 24,078,740.00;$ 0.00;$ 0.00;31/08/2026
04 - CIENCIAS DE LA EDUCACION;2.1.2 Gastos de Funcionamiento;203060025 - Doctorado en Geografía;2.1.2.02.02.009.00;Servicios para la comunidad, sociales y personales;34 - Convenios sin derechos;$ 30,000,000.00;$ 12,000,000.00;$ 0.00;$ 0.00;31/08/2026
04 - CIENCIAS DE LA EDUCACION;2.1.2 Gastos de Funcionamiento;203060025 - Doctorado en Geografía;2.1.2.02.02.009.01;Cátedras posgrados;34 - Convenios sin derechos;$ 102,943,008.00;$ 102,943,008.00;$ 59,875,344.00;$ 59,875,344.00;31/08/2026
04 - CIENCIAS DE LA EDUCACION;2.1.2 Gastos de Funcionamiento;203060025 - Doctorado en Geografía;2.1.2.02.02.010;Viáticos de los funcionarios en comisión;34 - Convenios sin derechos;$ 20,000,000.00;$ 8,000,000.00;$ 0.00;$ 0.00;31/08/2026
04 - CIENCIAS DE LA EDUCACION;2.1.3 Transferencias Corrientes;203060019 - Maestría en Geografía;2.1.3.06.03;Beneficios educativos a la comunidad universitaria;34 - Convenios sin derechos;$ 0.00;$ 11,946,036.00;$ 7,402,200.00;$ 7,402,200.00;31/08/2026
04 - CIENCIAS DE LA EDUCACION;2.1.3 Transferencias Corrientes;203060025 - Doctorado en Geografía;2.1.3.06.03;Beneficios educativos a la comunidad universitaria;34 - Convenios sin derechos;$ 0.00;$ 27,419,475.00;$ 27,402,375.00;$ 27,402,375.00;31/08/2026
04 - CIENCIAS DE LA EDUCACION;2.1.8 Tasas y Multas;203030000 - Decanatura Facultad de Ciencias de la Educación;2.1.8.01.14;Gravamen a los movimientos financieros;34 - Convenios sin derechos;$ 0.00;$ 160,215.00;$ 122,736.00;$ 122,736.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212090007 - CIFAD - Centro de Gestión de Investigación y Extensión de la Facultad Seccional Duitama;2.1.2.02.02.008;Servicios prestados a las empresas y servicios de producción ;34 - Convenios sin derechos;$ 0.00;$ 33,840,000.00;$ 19,840,000.00;$ 19,840,000.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212090007 - CIFAD - Centro de Gestión de Investigación y Extensión de la Facultad Seccional Duitama;2.1.2.02.02.010;Viáticos de los funcionarios en comisión;34 - Convenios sin derechos;$ 0.00;$ 6,000,000.00;$ 5,998,018.00;$ 5,998,018.00;31/08/2026
02 - INVESTIGACION Y EXTENSION;2.1.2 Gastos de Funcionamiento;102080050 - Vicerrectoría de Investigación y Extensión;2.1.2.02.01.003;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);34 - Convenios sin derechos;$ 0.00;$ 10,000,000.00;$ 0.00;$ 0.00;31/08/2026
02 - INVESTIGACION Y EXTENSION;2.1.2 Gastos de Funcionamiento;102080050 - Vicerrectoría de Investigación y Extensión;2.1.2.02.01.003;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);34 - Convenios sin derechos;$ 0.00;$ 1,208,929.82;$ 1,196,902.00;$ 1,196,902.00;31/08/2026
02 - INVESTIGACION Y EXTENSION;2.1.2 Gastos de Funcionamiento;102080050 - Vicerrectoría de Investigación y Extensión;2.1.2.02.01.004;Productos metálicos, maquinaria y equipo;34 - Convenios sin derechos;$ 0.00;$ 408,899.90;$ 328,440.00;$ 328,440.00;31/08/2026
02 - INVESTIGACION Y EXTENSION;2.1.2 Gastos de Funcionamiento;102080050 - Vicerrectoría de Investigación y Extensión;2.1.2.02.01.004;Productos metálicos, maquinaria y equipo;34 - Convenios sin derechos;$ 0.00;$ 14,000,000.00;$ 0.00;$ 0.00;31/08/2026
02 - INVESTIGACION Y EXTENSION;2.1.2 Gastos de Funcionamiento;102080060 - Dirección de Investigación;2.1.2.02.01.003;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);34 - Convenios sin derechos;$ 0.00;$ 75,099,240.00;$ 0.00;$ 0.00;31/08/2026
02 - INVESTIGACION Y EXTENSION;2.1.2 Gastos de Funcionamiento;102080060 - Dirección de Investigación;2.1.2.02.01.004;Productos metálicos, maquinaria y equipo;34 - Convenios sin derechos;$ 0.00;$ 13,915,637.86;$ 0.00;$ 0.00;31/08/2026
02 - INVESTIGACION Y EXTENSION;2.1.2 Gastos de Funcionamiento;102080060 - Dirección de Investigación;2.1.2.02.01.003;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);34 - Convenios sin derechos;$ 540,000,000.00;$ 540,000,000.00;$ 0.00;$ 0.00;31/08/2026
02 - INVESTIGACION Y EXTENSION;2.1.2 Gastos de Funcionamiento;102080060 - Dirección de Investigación;2.1.2.02.01.004;Productos metálicos, maquinaria y equipo;34 - Convenios sin derechos;$ 540,000,000.00;$ 38,619,091.11;$ 0.00;$ 0.00;31/08/2026
02 - INVESTIGACION Y EXTENSION;2.1.2 Gastos de Funcionamiento;102140049 - Vicerrectoría Administrativa y Financiera;2.1.2.02.01.003;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);34 - Convenios sin derechos;$ 0.00;$ 45,000,000.00;$ 44,996,811.00;$ 0.00;31/08/2026
02 - INVESTIGACION Y EXTENSION;2.1.2 Gastos de Funcionamiento;201090035 - Instituto GINNOA;2.1.2.02.01.000;Agricultura, silvicultura y productos de la pesca;34 - Convenios sin derechos;$ 0.00;$ 21,449,715.00;$ 0.00;$ 0.00;31/08/2026
02 - INVESTIGACION Y EXTENSION;2.1.2 Gastos de Funcionamiento;201090035 - Instituto GINNOA;2.1.2.02.01.002;"Productos alimenticios, bebidas y tabaco; textiles, prendas de vestir y productos de cuero";34 - Convenios sin derechos;$ 0.00;$ 20,566,627.00;$ 0.00;$ 0.00;31/08/2026
02 - INVESTIGACION Y EXTENSION;2.1.2 Gastos de Funcionamiento;201090035 - Instituto GINNOA;2.1.2.02.01.003;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);34 - Convenios sin derechos;$ 0.00;$ 131,796,827.00;$ 1,999,269.93;$ 1,999,268.61;31/08/2026
02 - INVESTIGACION Y EXTENSION;2.1.2 Gastos de Funcionamiento;201090035 - Instituto GINNOA;2.1.2.02.01.004;Productos metálicos, maquinaria y equipo;34 - Convenios sin derechos;$ 0.00;$ 705,322,442.15;$ 206,941,000.00;$ 206,941,000.00;31/08/2026
02 - INVESTIGACION Y EXTENSION;2.1.2 Gastos de Funcionamiento;102080050 - Vicerrectoría de Investigación y Extensión;2.1.2.02.02.008;Servicios prestados a las empresas y servicios de producción ;34 - Convenios sin derechos;$ 0.00;$ 4,251,974.93;$ 4,251,974.93;$ 4,251,974.93;31/08/2026
02 - INVESTIGACION Y EXTENSION;2.1.2 Gastos de Funcionamiento;102080050 - Vicerrectoría de Investigación y Extensión;2.1.2.02.02.008;Servicios prestados a las empresas y servicios de producción ;34 - Convenios sin derechos;$ 0.00;$ 120,612,774.00;$ 92,719,495.00;$ 54,474,741.00;31/08/2026
02 - INVESTIGACION Y EXTENSION;2.1.2 Gastos de Funcionamiento;102080050 - Vicerrectoría de Investigación y Extensión;2.1.2.02.02.010;Viáticos de los funcionarios en comisión;34 - Convenios sin derechos;$ 0.00;$ 16,287,204.50;$ 5,251,832.42;$ 5,251,832.42;31/08/2026
02 - INVESTIGACION Y EXTENSION;2.1.2 Gastos de Funcionamiento;102080050 - Vicerrectoría de Investigación y Extensión;2.1.2.02.02.008;Servicios prestados a las empresas y servicios de producción ;34 - Convenios sin derechos;$ 0.00;$ 13,008,680.40;$ 10,533,636.00;$ 0.00;31/08/2026
02 - INVESTIGACION Y EXTENSION;2.1.2 Gastos de Funcionamiento;102080050 - Vicerrectoría de Investigación y Extensión;2.1.2.02.02.008;Servicios prestados a las empresas y servicios de producción ;34 - Convenios sin derechos;$ 0.00;$ 27,417,130.77;$ 17,047,034.00;$ 17,047,034.00;31/08/2026
02 - INVESTIGACION Y EXTENSION;2.1.2 Gastos de Funcionamiento;102080050 - Vicerrectoría de Investigación y Extensión;2.1.2.02.02.008;Servicios prestados a las empresas y servicios de producción ;34 - Convenios sin derechos;$ 0.00;$ 1,700,000.00;$ 1,700,000.00;$ 1,700,000.00;31/08/2026
02 - INVESTIGACION Y EXTENSION;2.1.2 Gastos de Funcionamiento;102080050 - Vicerrectoría de Investigación y Extensión;2.1.2.02.02.008;Servicios prestados a las empresas y servicios de producción ;34 - Convenios sin derechos;$ 0.00;$ 25,100,000.00;$ 23,819,664.00;$ 12,619,664.00;31/08/2026
02 - INVESTIGACION Y EXTENSION;2.1.2 Gastos de Funcionamiento;102080050 - Vicerrectoría de Investigación y Extensión;2.1.2.02.02.009.00;Servicios para la comunidad, sociales y personales;34 - Convenios sin derechos;$ 0.00;$ 2,000,000.00;$ 0.00;$ 0.00;31/08/2026
